tree,variant,metric,fit,eval,value
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,lodo_bookcorpus,lodo_bookcorpus,0.28884097563053435
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,lodo_bookcorpus,lodo_bookcorpus,0.5374419604065751
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,lodo_bookcorpus,lodo_bookcorpus,0.28903488381065745
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,lodo_bookcorpus,lodo_bookcorpus,0.40507300436703575
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,lodo_bookcorpus,lodo_bookcorpus,0.17800562760040614
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,lodo_bookcorpus,lodo_bookcorpus,-0.0003905730916049461
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,lodo_bookcorpus,lodo_bookcorpus,0.13095820005148404
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,lodo_bookcorpus,lodo_bookcorpus,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,lodo_bookcorpus,lodo_bookcorpus,76.31020933402647
real,vmf_pca100_lloyd100_bm_degree,triviality_median_max_membership,lodo_bookcorpus,lodo_bookcorpus,1.0
real,vmf_pca100_lloyd100_bm_degree,triviality_frac_confident,lodo_bookcorpus,lodo_bookcorpus,1.0
real,vmf_pca100_lloyd100_coassoc,reliability_within,lodo_bookcorpus,lodo_bookcorpus,0.6726584716789048
real,vmf_pca100_lloyd100_coassoc,reliability_within_coassoc,lodo_bookcorpus,lodo_bookcorpus,0.9428136311491189
real,vmf_pca100_lloyd100_coassoc,fidelity_within,lodo_bookcorpus,lodo_bookcorpus,0.19926274240346475
real,vmf_pca100_lloyd100_coassoc,fidelity_within_r,lodo_bookcorpus,lodo_bookcorpus,0.446391411386647
real,vmf_pca100_lloyd100_coassoc,fidelity_within_insample,lodo_bookcorpus,lodo_bookcorpus,0.1995874939693777
